37,1.7292
37.05,1.7267
37.1,1.7204
37.15,1.7196
37.2,1.7233
37.25,1.7258
37.3,1.7208
37.35,1.7221
37.4,1.7275
37.45,1.7242
37.5,1.7138
37.55,1.7092
37.6,1.7092
37.65,1.7104
37.7,1.7121
37.75,1.7092
37.8,1.7088
37.85,1.7092
37.9,1.7088
37.95,1.7042
38,1.7025
38.05,1.7021
38.1,1.7021
38.15,1.7046
38.2,1.7075
38.25,1.7046
38.3,1.7033
38.35,1.7017
38.4,1.6971
38.45,1.7021
38.5,1.6958
38.55,1.6996
38.6,1.6967
38.65,1.6983
38.7,1.6946
38.75,1.6921
38.8,1.6896
38.85,1.6896
38.9,1.6913
38.95,1.6871
39,1.6917
39.05,1.6888
39.1,1.6942
39.15,1.6921
39.2,1.685
39.25,1.6842
39.3,1.6863
39.35,1.6871
39.4,1.6846
39.45,1.6879
39.5,1.6858
39.55,1.6808
39.6,1.6746
39.65,1.6746
39.7,1.6696
39.75,1.6729
39.8,1.6788
39.85,1.6746
39.9,1.6725
39.95,1.6738
40,1.6725
40.05,1.6713
40.1,1.6738
40.15,1.6708
40.2,1.6717
40.25,1.6725
40.3,1.6704
40.35,1.6775
40.4,1.6713
40.45,1.665
40.5,1.6683
40.55,1.6613
40.6,1.6638
40.65,1.66
40.7,1.6613
40.75,1.6608
40.8,1.6604
40.85,1.6562
40.9,1.6554
40.95,1.6525
41,1.6588
41.05,1.6575
41.1,1.6592
41.15,1.6617
41.2,1.6613
41.25,1.6529
41.3,1.6529
41.35,1.6492
41.4,1.6504
41.45,1.6488
41.5,1.6479
41.55,1.6508
41.6,1.65
41.65,1.6467
41.7,1.6413
41.75,1.6438
41.8,1.6429
41.85,1.6413
41.9,1.645
41.95,1.6429
42,1.6442
42.05,1.6375
42.1,1.6388
42.15,1.635
42.2,1.6379
42.25,1.6392
42.3,1.6413
42.35,1.6413
42.4,1.6433
42.45,1.6413
42.5,1.6313
42.55,1.6308
42.6,1.6308
42.65,1.6292
42.7,1.6288
42.75,1.6263
42.8,1.6279
42.85,1.6271
42.9,1.6196
42.95,1.6242
43,1.6229
43.05,1.6254
43.1,1.625
43.15,1.625
43.2,1.6267
43.25,1.6258
43.3,1.6208
43.35,1.62
43.4,1.6221
43.45,1.6183
43.5,1.62
43.55,1.6171
43.6,1.6163
43.65,1.62
43.7,1.6146
43.75,1.6108
43.8,1.6108
43.85,1.61
43.9,1.6079
43.95,1.6104
44,1.6113
44.05,1.6092
44.1,1.6108
44.15,1.6054
44.2,1.6063
44.25,1.6021
44.3,1.6067
44.35,1.6075
44.4,1.6083
44.45,1.6033
44.5,1.6054
44.55,1.5963
44.6,1.5975
44.65,1.6
44.7,1.5933
44.75,1.5933
44.8,1.5971
44.85,1.5963
44.9,1.5958
44.95,1.5904
45,1.5908
45.05,1.5925
45.1,1.5917
45.15,1.5913
45.2,1.59
45.25,1.5958
45.3,1.5908
45.35,1.5929
45.4,1.5875
45.45,1.5879
45.5,1.5804
45.55,1.5825
45.6,1.5871
45.65,1.5858
45.7,1.5813
45.75,1.5767
45.8,1.5792
45.85,1.5792
45.9,1.5767
45.95,1.5763
46,1.5779
46.05,1.5783
46.1,1.5808
46.15,1.5796
46.2,1.5779
46.25,1.5742
46.3,1.5729
46.35,1.5725
46.4,1.575
46.45,1.5738
46.5,1.5733
46.55,1.5717
46.6,1.5671
46.65,1.5663
46.7,1.5638
46.75,1.5629
46.8,1.56
46.85,1.5625
46.9,1.5642
46.95,1.5621
47,1.56
47.05,1.5608
47.1,1.5625
47.15,1.5617
47.2,1.5613
47.25,1.5617
47.3,1.5625
47.35,1.5629
47.4,1.5638
47.45,1.555
47.5,1.5558
47.55,1.5508
47.6,1.5513
47.65,1.5525
47.7,1.5513
47.75,1.5525
47.8,1.5521
47.85,1.5471
47.9,1.5433
47.95,1.5446
48,1.5446
48.05,1.5463
48.1,1.5475
48.15,1.5467
48.2,1.5517
48.25,1.5488
48.3,1.5417
48.35,1.5421
48.4,1.5454
48.45,1.5446
48.5,1.5413
48.55,1.5388
48.6,1.5388
48.65,1.5421
48.7,1.5325
48.75,1.5325
48.8,1.535
48.85,1.5329
48.9,1.5321
48.95,1.5325
49,1.5338
49.05,1.535
49.1,1.5296
49.15,1.5296
49.2,1.5304
49.25,1.5329
49.3,1.5304
49.35,1.535
49.4,1.5317
49.45,1.5325
49.5,1.5267
49.55,1.5217
49.6,1.5208
49.65,1.5221
49.7,1.5175
49.75,1.5217
49.8,1.5225
49.85,1.5196
49.9,1.5163
49.95,1.5171
50,1.5146
50.05,1.52
50.1,1.5175
50.15,1.5175
50.2,1.5183
50.25,1.5183
50.3,1.5175
50.35,1.5121
50.4,1.5146
50.45,1.5154
50.5,1.5108
50.55,1.5108
50.6,1.5108
50.65,1.5092
50.7,1.5108
50.75,1.5008
50.8,1.5054
50.85,1.5021
50.9,1.5013
50.95,1.5046
51,1.5054
51.05,1.5054
51.1,1.5071
51.15,1.5
51.2,1.5013
51.25,1.5025
51.3,1.4967
51.35,1.5004
51.4,1.4996
51.45,1.5013
51.5,1.4971
51.55,1.4954
51.6,1.4892
51.65,1.4921
51.7,1.4892
51.75,1.4908
51.8,1.4904
51.85,1.4875
51.9,1.49
51.95,1.4904
52,1.4888
52.05,1.4879
52.1,1.4879
52.15,1.4863
52.2,1.4913
52.25,1.4913
52.3,1.4875
52.35,1.4888
52.4,1.4842
52.45,1.4838
52.5,1.4796
52.55,1.48
52.6,1.4742
52.65,1.4842
52.7,1.4771
52.75,1.4783
52.8,1.4738
52.85,1.4746
52.9,1.4725
52.95,1.4721
53,1.4792
53.05,1.4742
53.1,1.4771
53.15,1.4746
53.2,1.4771
53.25,1.4713
53.3,1.47
53.35,1.4721
53.4,1.4721
53.45,1.47
53.5,1.4667
53.55,1.4692
53.6,1.4688
53.65,1.4621
53.7,1.46
53.75,1.4592
53.8,1.4608
53.85,1.4633
53.9,1.4575
53.95,1.4633
54,1.4596
54.05,1.4592
54.1,1.455
54.15,1.4587
54.2,1.4579
54.25,1.46
54.3,1.46
54.35,1.4587
54.4,1.4587
54.45,1.4592
54.5,1.4525
54.55,1.4533
54.6,1.45
54.65,1.4513
54.7,1.4479
54.75,1.4487
54.8,1.4487
54.85,1.4479
54.9,1.4433
54.95,1.4429
55,1.445
55.05,1.4433
55.1,1.4483
55.15,1.4446
55.2,1.4479
55.25,1.4483
55.3,1.4408
55.35,1.4425
55.4,1.4429
55.45,1.4425
55.5,1.4396
55.55,1.4413
55.6,1.4392
55.65,1.4396
55.7,1.4338
55.75,1.4288
55.8,1.4363
55.85,1.4346
55.9,1.43
55.95,1.4329
56,1.4338
56.05,1.4354
56.1,1.4308
56.15,1.4296
56.2,1.43
56.25,1.43
56.3,1.4313
56.35,1.4313
56.4,1.4329
56.45,1.43
56.5,1.4288
56.55,1.4229
56.6,1.4225
56.65,1.4208
56.7,1.42
56.75,1.4208
56.8,1.4192
56.85,1.42
56.9,1.4183
56.95,1.4179
57,1.4175
57.05,1.4221
57.1,1.4188
57.15,1.4167
57.2,1.4188
57.25,1.4238
57.3,1.4163
57.35,1.4146
57.4,1.4125
57.45,1.4117
57.5,1.4138
57.55,1.4108
57.6,1.4129
57.65,1.4058
57.7,1.4062
57.75,1.4058
57.8,1.4046
57.85,1.4038
57.9,1.4008
57.95,1.4062
58,1.4067
58.05,1.4079
58.1,1.4054
58.15,1.4088
58.2,1.4013
58.25,1.405
58.3,1.4042
58.35,1.4029
58.4,1.4042
58.45,1.3975
58.5,1.3992
58.55,1.4
58.6,1.3933
58.65,1.3962
58.7,1.3921
58.75,1.3942
58.8,1.3896
58.85,1.3929
58.9,1.3921
58.95,1.3967
59,1.3958
59.05,1.3904
59.1,1.3925
59.15,1.3896
59.2,1.3908
59.25,1.3921
59.3,1.3867
59.35,1.3908
59.4,1.3958
59.45,1.3858
59.5,1.3846
59.55,1.3804
59.6,1.3883
59.65,1.3838
59.7,1.3817
59.75,1.3833
59.8,1.3846
59.85,1.3788
59.9,1.3754
59.95,1.3804
60,1.3808
60.05,1.3817
60.1,1.3821
60.15,1.3808
60.2,1.3825
60.25,1.3779
60.3,1.3779
60.35,1.3738
60.4,1.3767
60.45,1.3746
60.5,1.3767
60.55,1.375
60.6,1.3733
60.65,1.3671
60.7,1.3638
60.75,1.3638
60.8,1.3667
60.85,1.3683
60.9,1.3642
60.95,1.3667
61,1.3638
61.05,1.365
61.1,1.3621
61.15,1.3642
61.2,1.365
61.25,1.3708
61.3,1.3638
61.35,1.3654
61.4,1.3671
61.45,1.3667
61.5,1.3554
61.55,1.355
61.6,1.3546
61.65,1.36
61.7,1.355
61.75,1.3533
61.8,1.3592
61.85,1.355
61.9,1.3475
61.95,1.3517
62,1.3521
62.05,1.3517
62.1,1.3517
62.15,1.3533
62.2,1.3571
62.25,1.3563
62.3,1.3483
62.35,1.3488
62.4,1.3483
62.45,1.3488
62.5,1.3504
62.55,1.3458
62.6,1.3454
62.65,1.3479
62.7,1.3438
62.75,1.34
62.8,1.3425
62.85,1.34
62.9,1.3379
62.95,1.3396
63,1.3421
63.05,1.3413
63.1,1.3454
63.15,1.3375
63.2,1.3392
63.25,1.3404
63.3,1.3379
63.35,1.3392
63.4,1.3417
63.45,1.3367
63.5,1.3375
63.55,1.3342
63.6,1.33
63.65,1.3304
63.7,1.3275
63.75,1.3283
63.8,1.3292
63.85,1.3258
63.9,1.3275
63.95,1.3275
64,1.3258
64.05,1.3229
64.1,1.325
64.15,1.33
64.2,1.3304
64.25,1.3283
64.3,1.3271
64.35,1.3304
64.4,1.3242
64.45,1.3258
64.5,1.3225
64.55,1.3208
64.6,1.3188
64.65,1.3217
64.7,1.3183
64.75,1.3171
64.8,1.3179
64.85,1.3121
64.9,1.3125
64.95,1.3137
65,1.3146
65.05,1.3167
65.1,1.3188
65.15,1.3167
65.2,1.3167
65.25,1.3146
65.3,1.3125
65.35,1.3125
65.4,1.3133
65.45,1.3113
65.5,1.31
65.55,1.3125
65.6,1.3063
65.65,1.3042
65.7,1.3017
65.75,1.3008
65.8,1.3054
65.85,1.3025
65.9,1.3013
65.95,1.3033
66,1.3029
66.05,1.3029
66.1,1.3004
66.15,1.3025
66.2,1.3025
66.25,1.3038
66.3,1.3025
66.35,1.3038
66.4,1.3029
66.45,1.2988
66.5,1.2971
66.55,1.295
66.6,1.2958
66.65,1.2954
66.7,1.2929
66.75,1.2929
66.8,1.2954
66.85,1.2879
66.9,1.2888
66.95,1.2883
67,1.2883
67.05,1.2917
67.1,1.2833
67.15,1.2888
67.2,1.2921
67.25,1.2946
67.3,1.2858
67.35,1.29
67.4,1.2867
67.45,1.2854
67.5,1.2871
67.55,1.2825
67.6,1.2842
67.65,1.2838
67.7,1.2758
67.75,1.2758
67.8,1.2771
67.85,1.2763
67.9,1.2758
67.95,1.2763
68,1.2783
68.05,1.2788
68.1,1.2775
68.15,1.2775
68.2,1.2763
68.25,1.2767
68.3,1.2763
68.35,1.2783
68.4,1.2783
68.45,1.2758
68.5,1.2767
68.55,1.2717
68.6,1.2675
68.65,1.27
68.7,1.2667
68.75,1.2663
68.8,1.2704
68.85,1.2696
68.9,1.2663
68.95,1.2654
69,1.2642
69.05,1.2667
69.1,1.2646
69.15,1.2675
69.2,1.2658
69.25,1.2696
69.3,1.2679
69.35,1.2633
69.4,1.2588
69.45,1.2608
69.5,1.2612
69.55,1.2608
69.6,1.26
69.65,1.26
69.7,1.2546
69.75,1.2558
69.8,1.255
69.85,1.2546
69.9,1.2504
69.95,1.2542
70,1.2554
70.05,1.255
70.1,1.2558
70.15,1.255
70.2,1.2538
70.25,1.2542
70.3,1.2492
70.35,1.2521
70.4,1.2529
70.45,1.2521
70.5,1.2521
70.55,1.2492
70.6,1.2454
70.65,1.2479
70.7,1.2408
70.75,1.2442
70.8,1.2417
70.85,1.2454
70.9,1.2429
70.95,1.2446
71,1.2408
71.05,1.2421
71.1,1.2442
71.15,1.2442
71.2,1.2446
71.25,1.245
71.3,1.2438
71.35,1.2442
71.4,1.2413
71.45,1.2413
71.5,1.2379
71.55,1.235
71.6,1.235
71.65,1.2346
71.7,1.2329
71.75,1.2346
71.8,1.2308
71.85,1.2288
71.9,1.23
71.95,1.1908
72,1.135
72.05,1.0529
72.1,0.99125
72.15,0.91333
72.2,0.85417
72.25,0.81125
72.3,0.78083
72.35,0.75375
72.4,0.6875
72.45,0.60917
72.5,0.49125
72.55,0.39125
72.6,0.28625
72.65,0.21083
72.7,0.18917
72.75,0.20042
72.8,0.22417
72.85,0.24125
72.9,0.19
72.95,0.093333
73,-0.062083
73.05,-0.22958
73.1,-0.34
73.15,-0.405
73.2,-0.41958
73.25,-0.40292
73.3,-0.40625
73.35,-0.46417
73.4,-0.58792
73.45,-0.74167
73.5,-0.87792
73.55,-0.9575
73.6,-0.98917
73.65,-0.95583
73.7,-0.95958
73.75,-0.99542
73.8,-1.1113
73.85,-1.2704
73.9,-1.4483
73.95,-1.56
74,-1.5729
74.05,-1.5683
74.1,-1.5442
74.15,-1.5504
74.2,-1.5967
74.25,-1.6617
74.3,-1.7433
74.35,-1.8467
74.4,-1.9354
74.45,-2.0238
74.5,-2.0792
74.55,-2.1196
74.6,-2.1546
74.65,-2.1754
74.7,-2.1604
74.75,-2.1596
74.8,-2.1679
74.85,-2.1421
74.9,1.225
74.95,1.1792
75,1.2038
75.05,1.1938
75.1,1.1938
75.15,1.1571
75.2,1.175
75.25,1.1925
75.3,1.1858
75.35,1.1733
75.4,1.1946
75.45,1.3042
75.5,1.2038
75.55,1.1729
75.6,1.1942
75.65,1.1946
75.7,1.1808
75.75,1.19
75.8,1.1863
75.85,1.1721
75.9,1.1417
75.95,1.1225
76,1.1071
76.05,1.0725
76.1,1.0613
76.15,1.1854
76.2,1.3021
76.25,1.4375
76.3,1.5829
76.35,1.7538
76.4,1.8775
76.45,1.9908
76.5,2.0892
76.55,2.1863
76.6,2.0483
76.65,1.9908
76.7,2.1708
76.75,2.2325
76.8,2.3625
76.85,2.4896
76.9,2.5596
76.95,2.6579
77,2.7471
77.05,2.8092
77.1,2.8846
77.15,2.9667
77.2,3.0413
77.25,3.1463
77.3,3.2263
77.35,3.3142
77.4,3.4142
77.45,3.4921
77.5,3.5875
77.55,3.6429
77.6,3.72
77.65,3.8217
77.7,3.9433
77.75,4.0308
77.8,4.1463
77.85,4.2496
77.9,4.3292
77.95,4.3763
78,4.3892
78.05,4.3988
78.1,4.4208
78.15,4.4138
78.2,4.3842
78.25,4.3629
78.3,4.3538
78.35,4.3542
78.4,4.2875
78.45,4.2179
78.5,1.11
78.55,1.1629
78.6,1.1583
78.65,1.1554
78.7,1.1508
78.75,1.1613
78.8,1.1713
78.85,1.1488
78.9,1.1425
78.95,1.16
79,1.1571
79.05,1.1592
79.1,1.1596
79.15,1.1558
79.2,1.155
79.25,1.1554
